Location Id,Location,Deployment Id,Deployment,Product Id,Product,Total Pulls,Total Products Restocked,Total Restock Incidents,Total OOS Incidents,Avg Daily Pulls,Restocking Frequency (per day),OOS Frequency (per day),Avg OOS Duration (hours),OOS-to-Restock Ratio,Velocity-to-Restock Ratio,OOS Duration per Fill,Pulls per Fill
2680,Store A,2,Shelf 2,1258,Product 14,404.0,384.0,153,41.0,2.6578947368421053,1.006578947368421,0.2697368421052631,7.622970108401084,0.26795634272269786,2.6145482785399947,2.0426231909316024,2.6403503039017058
2680,Store A,2,Shelf 2,1261,Product 22,304.0,321.0,133,9.0,2.0,0.875,0.0592105263157894,8.016642592592595,0.06766408540711225,2.2598870056497176,0.5424387890634791,2.285542440418014
2680,Store A,2,Shelf 2,1263,Product 13,389.0,404.0,171,19.0,2.5592105263157894,1.125,0.125,3.651725365497076,0.11110461376527689,2.2548110364015765,0.40572353631041724,2.2747207765627744
2680,Store A,2,Shelf 2,1264,Product 23,239.0,248.0,113,4.0,1.5723684210526316,0.743421052631579,0.0263157894736842,3.798828333333333,0.035395097778957614,2.086971707998603,0.1344599003038079,2.1148570922927172
2680,Store A,2,Shelf 2,1265,Product 21,352.0,400.0,152,24.0,2.3157894736842106,1.0,0.1578947368421052,10.101690266203704,0.15788434971383464,2.2928608650338718,1.5948987986901448,2.315637129136241
2680,Store A,2,Shelf 2,1268,Product 10,538.0,518.0,265,78.0,3.539473684210526,1.743421052631579,0.5131578947368421,4.983834768518519,0.2943285159050602,2.018610235629596,1.466884690934095,2.030112071242595
2680,Store A,2,Shelf 2,1269,Product 20,286.0,273.0,134,48.0,1.881578947368421,0.881578947368421,0.3157894736842105,8.874007320601851,0.3581822252070741,2.1103896103896105,3.1785116885970366,2.1341690918588165
2680,Store A,2,Shelf 2,1270,Product 9,468.0,454.0,208,36.0,3.0789473684210527,1.368421052631579,0.2368421052631578,5.101526705246914,0.17306860247103506,2.2336769759450172,0.8829140973457473,2.249891832123456
2680,Store A,2,Shelf 2,1287,Product 4,1181.0,1302.0,573,64.0,7.769736842105263,3.7697368421052633,0.4210526315789473,4.2960707855902776,0.11169089544685085,2.0556290468565064,0.47983199294563406,2.0610460550426692
2680,Store A,2,Shelf 2,1288,Product 5,767.0,795.0,360,29.0,5.046052631578948,2.3684210526315788,0.1907894736842105,6.68440917624521,0.08055331796338991,2.121597698605887,0.5384513377714817,2.130496375100692
2680,Store A,2,Shelf 2,1289,Product 2,2575.0,2722.0,1136,65.0,16.94078947368421,7.473684210526316,0.4276315789473684,0.6238606025641026,0.057217806181283616,2.26369646247978,0.03569593504165163,2.266705398720082
2680,Store A,2,Shelf 2,1299,Product 25,281.0,230.0,93,38.0,1.848684210526316,0.6118421052631579,0.25,23.93259307017544,0.40855821954628535,2.972915785019044,9.777857613876645,3.0211805182238467
2680,Store A,2,Shelf 2,1306,Product 18,477.0,498.0,166,36.0,3.138157894736842,1.0921052631578947,0.2368421052631578,9.97151950617284,0.2168544063610626,2.8474212034383957,2.162367943028867,2.8733208842840794
2680,Store A,2,Shelf 2,1308,Product 12,359.0,360.0,157,10.0,2.361842105263158,1.0328947368421053,0.0657894736842105,17.949425972222222,0.0636902108145978,2.264698460762049,1.1432027241718505,2.286478568244061
2680,Store A,3,Shelf 3,1250,Product 11,421.0,418.0,205,23.0,2.769736842105264,1.3486842105263157,0.1513157894736842,6.543317705314009,0.11218964928540072,2.0385434824714324,0.7340925185221318,2.0535583630066827
2680,Store A,3,Shelf 3,1252,Product 19,223.0,245.0,128,7.0,1.4671052631578947,0.8421052631578947,0.0460526315789473,3.0119969444444443,0.05468322787282244,1.721741815935763,0.16470571526530045,1.7420514022342006
2680,Store A,3,Shelf 3,1253,Product 3,1351.0,1387.0,617,13.0,8.888157894736842,4.059210526315789,0.0855263157894736,0.1466022008547008,0.021069350577786423,2.1842462652784067,0.0030888131652827525,2.1895917408145738
2680,Store A,3,Shelf 3,1254,Product 17,350.0,374.0,159,5.0,2.3026315789473686,1.0460526315789471,0.0328947368421052,4.523445611111112,0.03144456323501667,2.180413655619238,0.14223777155874198,2.2011194264511666
2680,Store A,3,Shelf 3,1256,Product 1,7300.0,7316.0,2787,124.0,48.026315789473685,18.33552631578948,0.8157894736842105,0.3440024932795699,0.04449212597012569,2.6178761493552125,0.015305402265031938,2.619294512757399
2680,Store A,3,Shelf 3,1257,Product 16,588.0,553.0,196,33.0,3.8684210526315774,1.2894736842105263,0.2171052631578947,7.19353361952862,0.168358757206265,2.9769137302551627,1.2110943801053236,2.9998469465843582
2680,Store A,3,Shelf 3,1258,Product 14,608.0,585.0,215,27.0,4.0,1.4144736842105263,0.1776315789473684,2.661592386831276,0.12557555462536626,2.808054683170146,0.3342309401629898,2.827775452304544
2680,Store A,3,Shelf 3,1261,Product 22,300.0,314.0,119,14.0,1.973684210526316,0.7828947368421053,0.0921052631578947,9.237467599206347,0.11763717334677758,2.489213408562894,1.0866695772530786,2.5207965717166623
2680,Store A,3,Shelf 3,1263,Product 13,470.0,488.0,224,9.0,3.0921052631578947,1.4736842105263157,0.0592105263157894,12.254945030864198,0.040176777822418644,2.084072366087265,0.49236420373098416,2.098120619615196
2680,Store A,3,Shelf 3,1264,Product 23,301.0,327.0,159,2.0,1.980263157894737,1.0460526315789471,0.0131578947368421,22.10606111111112,0.012577825294006667,1.8751557438325448,0.2780461745941905,1.8929627067480035
2680,Store A,3,Shelf 3,1265,Product 21,296.0,310.0,144,8.0,1.947368421052632,0.9473684210526316,0.0526315789473684,27.004164513888888,0.055551697798763976,2.034084661902144,1.5001271863836616,2.055412818554267
2680,Store A,3,Shelf 3,1268,Product 10,538.0,469.0,221,77.0,3.539473684210526,1.4539473684210529,0.506578947368421,4.050558694083694,0.3484005248631284,2.417760201330217,1.411216775007667,2.434278991900819
2680,Store A,3,Shelf 3,1269,Product 20,233.0,227.0,122,48.0,1.5328947368421053,0.8026315789473685,0.3157894736842105,10.93683476273148,0.3934103761986722,1.8863341968911915,4.302664278428908,1.909679534464388
2680,Store A,3,Shelf 3,1270,Product 9,439.0,414.0,196,45.0,2.888157894736842,1.2894736842105263,0.2960526315789473,9.706056679012343,0.22958012346308862,2.222559740785743,2.22831769070739,2.2396816488954645
2680,Store A,3,Shelf 3,1287,Product 4,1145.0,1216.0,537,67.0,7.532894736842105,3.5328947368421053,0.4407894736842105,3.313077989220564,0.12476490195713302,2.1261977271039147,0.4133558505014391,2.13217630956593
2680,Store A,3,Shelf 3,1288,Product 5,677.0,704.0,338,28.0,4.453947368421052,2.223684210526316,0.1842105263157894,1.9556906547619048,0.08283778586432354,1.9939915174363807,0.16200508367602537,2.002899322505251
2680,Store A,3,Shelf 3,1289,Product 2,2677.0,2795.0,1171,60.0,17.611842105263158,7.703947368421052,0.3947368421052631,0.6888261666666667,0.0512378203431226,2.283116705898407,0.03529395137530849,2.2860607509756536
2680,Store A,3,Shelf 3,1299,Product 25,312.0,267.0,103,53.0,2.0526315789473686,0.6776315789473685,0.3486842105263157,16.653901205450733,0.5145131540627124,2.985074626865672,8.568651236665264,3.028832152218231
2680,Store A,3,Shelf 3,1306,Product 18,475.0,492.0,168,37.0,3.125,1.105263157894737,0.2434210526315789,6.505687117117118,0.22022498660794002,2.8020292590844735,1.4327148582425646,2.8272126659127435
2680,Store A,3,Shelf 3,1308,Product 12,384.0,388.0,174,10.0,2.526315789473684,1.144736842105263,0.0657894736842105,7.766743722222221,0.05746796161140165,2.187784867821331,0.4463389300742614,2.206769725877823
2680,Store A,4,Shelf 4,1250,Product 11,387.0,398.0,200,11.0,2.546052631578948,1.3157894736842106,0.0723684210526315,8.368810883838384,0.054997250137493126,1.9204049225883288,0.46026158553183455,1.9349032548372582
2680,Store A,4,Shelf 4,1252,Product 19,231.0,218.0,114,4.0,1.519736842105263,0.75,0.0263157894736842,17.859148680555556,0.03508464169809666,1.9996537396121883,0.6265818324903274,2.026138058065082
2680,Store A,4,Shelf 4,1253,Product 3,1354.0,1446.0,650,23.0,8.907894736842104,4.276315789473684,0.1513157894736842,0.922965809178744,0.03538407101429209,2.0782170923379173,0.03265828773574424,2.083044876232673
2680,Store A,4,Shelf 4,1254,Product 17,360.0,404.0,173,6.0,2.3684210526315788,1.138157894736842,0.0394736842105263,10.91419175925926,0.03468007629616785,2.06280082512033,0.37850500292211753,2.080804577770071
2680,Store A,4,Shelf 4,1256,Product 1,7804.0,7636.0,2827,144.0,51.3421052631579,18.598684210526315,0.9473684210526316,0.3920912114197531,0.050937209277646694,2.7590400633546874,0.01997203209201398,2.760513758352464
2680,Store A,4,Shelf 4,1257,Product 16,559.0,589.0,199,30.0,3.6776315789473686,1.3092105263157894,0.1973684210526315,17.452370814814813,0.15074619365861014,2.787751845202474,2.6308784706519495,2.808904075172102
2680,Store A,4,Shelf 4,1258,Product 14,522.0,522.0,189,32.0,3.4342105263157894,1.243421052631579,0.2105263157894736,2.573357109375,0.1693032114702926,2.739869829939114,0.43567762287709644,2.7617586371091476
2680,Store A,4,Shelf 4,1261,Product 22,364.0,407.0,139,23.0,2.394736842105264,0.9144736842105264,0.1513157894736842,7.389198103864734,0.1654557226098842,2.5903785937944783,1.2225851117825257,2.618516653478167
2680,Store A,4,Shelf 4,1263,Product 13,479.0,509.0,204,23.0,3.151315789473684,1.3421052631578947,0.1513157894736842,3.053931896135266,0.11273957158962797,2.3306734137796807,0.3442989736341901,2.3479241213666
2680,Store A,4,Shelf 4,1264,Product 23,205.0,232.0,119,2.0,1.3486842105263157,0.7828947368421053,0.0131578947368421,7.668116111111111,0.016805310478111082,1.7009624958513108,0.12886507202942796,1.722544324006386
2680,Store A,4,Shelf 4,1265,Product 21,397.0,416.0,144,24.0,2.611842105263158,0.9473684210526316,0.1578947368421052,5.1474943402777775,0.16665509339629195,2.7281473336998348,0.8578561500358771,2.7567530032636625
2680,Store A,4,Shelf 4,1268,Product 10,491.0,441.0,195,79.0,3.2302631578947367,1.2828947368421053,0.5197368421052632,8.908042918424753,0.40510743038818525,2.4984734378180335,3.6087143764707226,2.5178195989949232
2680,Store A,4,Shelf 4,1269,Product 20,312.0,251.0,133,58.0,2.0526315789473686,0.875,0.3815789473684211,12.25370985632184,0.43605743929027896,2.3193577163247103,5.343321341753754,2.345688294113225
2680,Store A,4,Shelf 4,1270,Product 9,419.0,434.0,218,26.0,2.756578947368421,1.4342105263157894,0.1710526315789473,14.080430064102565,0.11926058437686345,1.908709912536443,1.6792403177224284,1.921930186688684
